name,name_hiragana,name_romaji,needs_correction
八丁馬場,はっちょうばば,hacchoubaba,1
商業高校前,しょうぎょうこうこうまえ,shougyoukoukoumae,1
健軍町,けんぐんまち,kengunmachi,1
市立体育館前（県庁通）,しりつたいいくかんまえ（けんちょうどおり）,shiritsutaiikukanmae（kenchoudoori）,1
健軍校前,けんぐんこうまえ,kenngunnkoumae,1
神水交差点,くわみずこうさてん,kuwamizukousatenn,1
水前寺公園,すいぜんじこうえん,suizenjikouen,1
県立体育館前,けんりつたいいくかんまえ,kenritsutaiikukanmae,1
蔚山町,うるさんまち,urusanmachi,1
新町,しんまち,shinmachi,1
段山町,だにやままち,daniyamamachi,1
西辛島町,にしからしまちょう,nishikarashimachou,1
本妙寺入口,ほんみょうじいりぐち,honmyoujiiriguchi,1
杉塘,すぎども,sugidomo,1
洗馬橋,せんばばし,sennbabashi,1
味噌天神前,みそてんじんまえ,misotenjinmae,1
国府,こくぶ,kokubu,1
交通局前,こうつうきょくまえ,koutsuukyokumae,1
新水前寺駅前,しんすいぜんじえきまえ,shinsuizenjiekimae,1
九品寺交差点,くほんじこうさてん,kuhonjikousaten,1
二本木口,にほんぎぐち,nihonngiguchi,1
田崎橋,たさきばし,tasakibashi,1
坪井川公園,つぼいがわこうえん,tsuboigawakouen,1
黒石,くろいし,kuroishi,1
新須屋,しんすや,shinsuya,1
御代志,みよし,miyoshi,1
熊本高専前,くまもとこうせんまえ,kumamotokousenmae,1
須屋,すや,suya,1
再春医療センター前,さいしゅんいりょうせんたーまえ,saishuniryousenta-mae,1
韓々坂,かんかんざか,kannkannzaka,1
亀井,かめい,kamei,1
八景水谷,はけのみや,hakenomiya,1
打越,うちごし,uchigoshi,1
北熊本,きたくまもと,kitakumamoto,1
三ツ石,みついし,mitsuishi,1
堀川,ほりかわ,horikawa,1
池田,いけだ,ikeda,1
藤崎宮前,ふじさきぐうまえ,fujisakiguumae,1
黒髪町,くろかみまち,kurokamimachi,1
御岳山,みたけさん,mitakesan,1
滝本,たきもと,takimoto,1
安東,やすひがし,yasuhigashi,1
城北,じょうほく,jouhoku,1
上安,かみやす,kamiyasu,1
西原,にしはら,nishihara,1
伴中央,ともちゅうおう,tomochuuou,1
毘沙門台,びしゃもんだい,bishamonndai,1
大塚,おおづか,ooduka,1
本通,ほんどおり,hondoori,1
牛田,うした,ushita,1
長楽寺,ちょうらくじ,chourakuji,1
不動院前,ふどういんまえ,fudouinmae,1
中筋,なかすじ,nakasuji,1
広域公園前,こういきこうえんまえ,kouikikouenmae,1
祇園新橋北,ぎおんしんばしきた,gionshinbashikita,1
白島,はくしま,hakushima,1
伴,とも,tomo,1
高取,たかとり,takatori,1
広大附属学校前,ひろだいふぞくがっこうまえ,hirodaifuzokugakkoumae,1
広電本社前,ひろでんほんしゃまえ,hirodenhonshamae,1
宇品四丁目,うじなよんちょうめ,ujinayonnchoume,1
御幸橋,みゆきばし,miyukibashi,1
日赤病院前,にっせきびょういんまえ,nissekibyouinnmae,1
袋町,ふくろまち,fukuromachi,1
広島港（宇品）,ひろしまこう（うじな）,hiroshimakou（ujina）,1
県病院前,けんびょういんまえ,kenbyouinmae,1
海岸通,かいがんどおり,kaigandoori,1
宇品五丁目,うじなごちょうめ,ujinagochoume,1
中電前,ちゅうでんまえ,chuudenmae,1
宇品二丁目,うじなにちょうめ,ujinanichoume,1
宇品三丁目,うじなさんちょうめ,ujinasannchoume,1
皆実町六丁目,みなみまちろくちょうめ,minamimachirokuchoume,1
元宇品口,もとうじなぐち,motoujinaguchi,1
鷹野橋,たかのばし,takanobashi,1
紙屋町東,かみやちょうひがし,kamiyachouhigashi,1
紙屋町西,かみやちょうにし,kamiyachounishi,1
横川一丁目,よこがわいっちょうめ,yokogawaicchoume,1
別院前,べついんまえ,betsuinmae,1
横川駅,よこがわえき,yokogawaeki,1
寺町,てらまち,teramachi,1
十日市町,とうかいちまち,toukaichimachi,1
比治山下,ひじやました,hijiyamashita,1
比治山橋,ひじやまばし,hijiyamabashi,1
的場町,まとばちょう,matobachou,1
南区役所前,みなみくやくしょまえ,minamikuyakushomae,1
皆実町二丁目,みなみまちにちょうめ,minamimachinichoume,1
段原一丁目,だんばらいっちょうめ,dannbaraicchoume,1
広電阿品,ひろでんあじな,hirodenajina,1
東高須,ひがしたかす,higashitakasu,1
広電西広島（己斐）,ひろでんにしひろしま（こい）,hirodennishihiroshima（koi）,1
阿品東,あじなひがし,ajinahigashi,1
山陽女学園前,さんようじょがくえんまえ,sanyoujogakuenmae,1
草津南,くさつみなみ,kusatsuminami,1
地御前,じごぜん,jigozenn,1
井口,いのくち,inokuchi,1
広電宮島口,ひろでんみやじまぐち,hirodenmiyajimaguchi,1
修大協創中高前,しゅうだいきょうそうちゅうこうまえ,shuudaikyousouchuukoumae,1
広電廿日市,ひろでんはつかいち,hirodenhatsukaichi,1
宮内,みやうち,miyauchi,1
草津,くさつ,kusatsu,1
楽々園,らくらくえん,rakurakuen,1
広電五日市,ひろでんいつかいち,hirodenitsukaichi,1
高須,たかす,takasu,1
廿日市市役所前（平良）,はつかいちしやくしょまえ（ひらら）,hatsukaichishiyakushomae（hirara）,1
宮島ボートレース場,みやじまぼーとれーすじょう,miyajimabo-tore-sujou,1
じぇいえいひろしまびょういんまえ,jeieihiroshimabyouinnmae,JAhiroshimabyouinmae,1
古江,ふるえ,furue,1
商工センター入口,しょうこうせんたーいりぐち,shoukousennta-iriguchi,1
佐伯区役所前,さえきくやくしょまえ,saekikuyakushomae,1
江波,えば,eba,1
舟入川口町,ふないりかわぐちちょう,funairikawaguchichou,1
舟入町,ふないりまち,funairimachi,1
舟入幸町,ふないりさいわいちょう,funairisaiwaichou,1
舟入南,ふないりみなみ,funairiminami,1
舟入本町,ふないりほんまち,funairihonmachi,1
家庭裁判所前,かていさいばんしょまえ,kateisaibanshomae,1
八丁堀,はっちょうぼり,hacchoubori,1
縮景園前,しゅっけいえんまえ,shukkeiennmae,1
女学院前,じょがくいんまえ,jogakuinmae,1
西観音町,にしかんおんまち,nishikanonmachi,1
小網町,こあみちょう,koamichou,1
胡町,えびすちょう,ebisuchou,1
天満町,てんまちょう,tenmachou,1
本川町,ほんかわちょう,honkawachou,1
福島町,ふくしまちょう,fukushimachou,1
銀山町,かなやまちょう,kanayamachou,1
原爆ドーム前,げんばくどーむまえ,genbakudo-mumae,1
広島駅,ひろしまえき,hiroshimaeki,1
猿猴橋町,えんこうばしちょう,enkoubashichou,1
稲荷町,いなりまち,inarimachi,1
立町,たてまち,tatemachi,1
津軽尾上,つがるおのえ,tsugaruonoe,1
館田,たちた,tachita,1
平賀,ひらか,hiraka,1
弘前,ひろさき,hirosaki,1
尾上高校前,おのえこうこうまえ,onoekoukoumae,1
田舎館,いなかだて,inakadate,1
新里,にさと,nisato,1
弘前東高前,ひろさきひがしこうまえ,hirosakihigashikoumae,1
境松,さかいまつ,sakaimatsu,1
運動公園前,うんどうこうえんまえ,undoukouenmae,1
柏農高校前,はくのうこうこうまえ,hakunoukoukoumae,1
弘高下,ひろこうした,hirokoushita,1
弘前学院大前,ひろさきがくいんだいまえ,hirosakigakuinndaimae,1
中央弘前,ちゅうおうひろさき,chuuouhirosaki,1
鯖石,さばいし,sabaishi,1
石川,いしかわ,ishikawa,1
津軽大沢,つがるおおさわ,tsugaruoosawa,1
石川プール前,いしかわぷーるまえ,ishikawapu-rumae,1
宿川原,しゅくがわら,shukugawara,1
聖愛中高前,せいあいちゅうこうまえ,seiaichuukoumae,1
千年,ちとせ,chitose,1
義塾高校前,ぎじゅくこうこうまえ,gijukukoukoumae,1
松木平,まつきたい,matsukitai,1
大鰐,おおわに,oowani,1
小栗山,こぐりやま,koguriyama,1
七里ヶ浜,しちりがはま,shichirigahama,1
鎌倉,かまくら,kamakura,1
柳小路,やなぎこうじ,yanagikouji,1
鵠沼,くげぬま,kugenuma,1
湘南海岸公園,しょうなんかいがんこうえん,shounankaigankouen,1
由比ヶ浜,ゆいがはま,yuigahama,1
鎌倉高校前,かまくらこうこうまえ,kamakurakoukoumae,1
和田塚,わだづか,wadazuka,1
極楽寺,ごくらくじ,gokurakuji,1
石上,いしがみ,ishigami,1
稲村ヶ崎,いなむらがさき,inamuragasaki,1
長谷,はせ,hase,1
藤沢,ふじさわ,fujisawa,1
腰越,こしごえ,koshigoe,1
江ノ島,えのしま,enoshima,1
栗熊,くりくま,kurikuma,1
仏生山,ぶっしょうざん,busshouzann,1
瓦町,かわらまち,kawaramachi,1
円座,えんざ,enza,1
片原町,かたはらまち,kataharamachi,1
畑田,はただ,hatada,1
陶,すえ,sue,1
高松築港,たかまつちっこう,takamatsuchikkou,1
挿頭丘,かざしがおか,kazashigaoka,1
滝宮,たきのみや,takinomiya,1
羽床,はゆか,hayuka,1
岡本,おかもと,okamoto,1
栗林公園,りつりんこうえん,ritsurinnkouenn,1
一宮,いちのみや,ichinomiya,1
太田,おおた,oota,1
羽間,はざま,hazama,1
琴電琴平,ことでんことひら,kotodennkotohira,1
榎井,えない,enai,1
空港通り,くうこうどおり,kuukoudoori,1
松島二丁目,まつしまにちょうめ,matsushimanichoume,1
六万寺,ろくまんじ,rokumanji,1
春日川,かすががわ,kasugagawa,1
原,はら,hara,1
琴電志度,ことでんしど,kotodennshido,1
房前,ふさざき,fusazaki,1
潟元,かたもと,katamoto,1
沖松島,おきまつしま,okimatsushima,1
八栗,やくり,yakuri,1
琴電屋島,ことでんやしま,kotodennyashima,1
塩屋,しおや,shioya,1
古高松,ふるたかまつ,furutakamatsu,1
今橋,いまばし,imabashi,1
八栗新道,やくりしんみち,yakurishinnmichi,1
井戸,いど,ido,1
林道,りんはやしみちどう,hayashimichi,1
農学部前,のうがくぶまえ,nougakubumae,1
学園通り,がくえんどおり,gakuendoori,1
花園,はなぞの,hanazono,1
西前田,にしまえだ,nishimaeda,1
平木,ひらぎ,hiragi,1
公文明,くもんみょう,kumonnmyou,1
水田,みずた,mizuta,1
長尾,ながお,nagao,1
元山,もとやま,motoyama,1
池戸,いけのべ,ikenobe,1
木太東口,きたひがしぐち,kitahigashiguchi,1
白山,しらやま,shirayama,1
高尾山,たかおさん,takaosan,1
清滝,きよたき,kiyotaki,1
猫又,ねこまた,nekomata,1
笹平,ささだいら,sasadaira,1
欅平,けやきだいら,keyakidaira,1
森石,もりいし,moriishi,1
黒薙,くろなぎ,kuronagi,1
宇奈月,うなづき,unazuki,1
小屋平,こやだいら,koyadaira,1
鐘釣,かねつり,kanetsuri,1
柳橋,やなぎばし,yanagibashi,1
出平,だしだいら,dashidaira,1
トロッコ嵯峨,とろっこさが,torokkosaga,1
トロッコ保津峡,とろっこほづきょう,torokkohodukyou,1
トロッコ嵐山,とろっこあらしやま,torokkoarashiyama,1
トロッコ亀岡,とろっこかめおか,torokkokameoka,1
稲野,いなの,inano,1
新伊丹,しんいたみ,shinitami,1
塚口,つかぐち,tsukaguchi,1
伊丹,いたみ,itami,1
烏丸,からすま,karasuma,1
京都河原町,きょうとかわらまち,kyoutokawaramachi,1
桂,かつら,katsura,1
西京極,にしきょうごく,nishikyougoku,1
大宮,おおみや,oomiya,1
水無瀬,みなせ,minase,1
茨木市,いばらきし,ibarakishi,1
上牧,かんまき,kanmaki,1
高槻市,たかつきし,takatsukishi,1
富田,とんだ,tonnda,1
長岡天神,ながおかてんじん,nagaokatenjin,1
総持寺,そうじじ,soujiji,1
東向日,ひがしむこう,higashimukou,1
西向日,にしむこう,nishimukou,1
洛西口,らくさいぐち,rakusaiguchi,1
南茨木,みなみいばらき,minamiibaraki,1
大山崎,おおやまざき,ooyamazaki,1
淡路,あわじ,awaji,1
崇禅寺,そうぜんじ,souzenji,1
相川,あいかわ,aikawa,1
正雀,しょうじゃく,shoujaku,1
上新庄,かみしんじょう,kamishinjou,1
十三,じゅうそう,juusou,1
苦楽園口,くらくえんぐち,kurakuenguchi,1
甲陽園,こうようえん,kouyouen,1
夙川,しゅくがわ,shukugawa,1
門戸厄神,もんどやくじん,mondoyakujin,1
仁川,にがわ,nigawa,1
甲東園,こうとうえん,koutouen,1
逆瀬川,さかせがわ,sakasegawa,1
西宮北口,にしのみやきたぐち,nishinomiyakitaguchi,1
宝塚南口,たからづかみなみぐち,takarazukaminamiguchi,1
阪神国道,はんしんこくどう,hanshinkokudou,1
宝塚,たからづか,takarazuka,1
神戸三宮,こうべさんのみや,koubesannomiya,1
新開地,しんかいち,shinkaichi,1
花隈,はなくま,hanakuma,1
高速神戸,こうそくこうべ,kousokukoube,1
大阪梅田,おおさかうめだ,oosakaumeda,1
神崎川,かんざきがわ,kanzakigawa,1
芦屋川,あしやがわ,ashiyagawa,1
園田,そのだ,sonoda,1
武庫之荘,むこのそう,mukonosou,1
春日野道,かすがのみち,kasuganomichi,1
王子公園,おうじこうえん,oujikouen,1
御影,みかげ,mikage,1
六甲,ろっこう,rokkou,1
下新庄,しもしんじょう,shimoshinjou,1
豊津,とよつ,toyotsu,1
吹田,すいた,suita,1
関大前,かんだいまえ,kandaimae,1
南千里,みなみせんり,minamisenri,1
千里山,せんりやま,senriyama,1
北千里,きたせんり,kitasenri,1
柴島,くにじま,kunijima,1
天神橋筋六丁目,てんじんばしすじろくちょうめ,tennjinnbashisujirokuchoume,1
曽根,そね,sone,1
豊中,とよなか,toyonaka,1
服部天神,はっとりてんじん,hattoritennjinn,1
岡町,おかまち,okamachi,1
清荒神,きよしこうじん,kiyoshikoujin,1
石橋阪大前,いしばしはんだいまえ,ishibashihandaimae,1
川西能勢口,かわにしのせぐち,kawanishinoseguchi,1
雲雀丘花屋敷,ひばりがおかはなやしき,hibarigaokahanayashiki,1
中山観音,なかやまかんのん,nakayamakannnonn,1
蛍池,ほたるがいけ,hotarugaike,1
売布神社,めふじんじゃ,mefujinja,1
箕面,みのお,minoo,1
牧落,まきおち,makiochi,1
上桂,かみかつら,kamikatsura,1
松尾大社,まつおたいしゃ,matsuotaisha,1
北天下茶屋,きたてんがぢゃや,kitatengajaya,1
聖天坂,しょうてんさか,shoutennsaka,1
今池,いまいけ,imaike,1
塚西,つかにし,tsukanishi,1
東粉浜,ひがしこはま,higashikohama,1
今船,いまふね,imafune,1
東玉出,ひがしたまで,higashitamade,1
天神ノ森,てんじんのもり,tenjinnomori,1
恵美須町,えびすちょう,ebisuchou,1
新今宮駅前,しんいまみやえきまえ,shinimamiyaekimae,1
松田町,まつだちょう,matsudachou,1
大和川,やまとがわ,yamatogawa,1
浜寺駅前,はまでらえきまえ,hamaderaekimae,1
宿院,しゅくいん,shukuin,1
我孫子道,あびこみち,abikomichi,1
綾ノ町,あやのちょう,ayanochou,1
石津,いしづ,ishizu,1
高須神社,たかすじんじゃ,takasujinja,1
細井川,ほそいがわ,hosoigawa,1
東湊,ひがしみなと,higashiminato,1
安立町,あんりゅうまち,anryuumachi,1
寺地町,てらぢちょう,terajichou,1
御陵前,ごりょうまえ,goryoumae,1
大小路,おおしょうじ,ooshouji,1
住吉鳥居前,すみよしとりいまえ,sumiyoshitoriimae,1
花田口,はなたぐち,hanataguchi,1
妙国寺前,みょうこくじまえ,myoukokujimae,1
神明町,しんめいちょう,shinmeichou,1
帝塚山四丁目,てづかやまよんちょうめ,tedukayamayonnchoume,1
東天下茶屋,ひがしてんかぢゃや,higashitenkajaya,1
北畠,きたばたけ,kitabatake,1
天王寺駅前,てんのうじえきまえ,tennoujiekimae,1
松虫,まつむし,matsumushi,1
帝塚山三丁目,てづかやまさんちょうめ,tedukayamasannchoume,1
神ノ木,かみのき,kaminoki,1
阿倍野,あべの,abeno,1
姫松,ひめまつ,himematsu,1
西元町,にしもとまち,nishimotomachi,1
大開,だいかい,daikai,1
高速長田,こうそくながた,kousokunagata,1
西代,にしだい,nishidai,1
元町,もとまち,motomachi,1
千鳥橋,ちどりばし,chidoribashi,1
西九条,にしくじょう,nishikujou,1
尼崎,あまがさき,amagasaki,1
福,ふく,fuku,1
伝法,でんぽう,denpou,1
大物,だいもつ,daimotsu,1
出来島,できじま,dekijima,1
武庫川,むこがわ,mukogawa,1
洲先,すざき,suzaki,1
東鳴尾,ひがしなるお,higashinaruo,1
武庫川団地前,むこがわだんちまえ,mukogawadanchimae,1
淀川,よどがわ,yodogawa,1
野田,のだ,noda,1
姫島,ひめじま,himejima,1
打出,うちで,uchide,1
甲子園,こうしえん,koushien,1
魚崎,うおざき,uozaki,1
西宮,にしのみや,nishinomiya,1
芦屋,あしや,ashiya,1
香櫨園,こうろえん,kouroen,1
深江,ふかえ,fukae,1
青木,おおぎ,oogi,1
出屋敷,でやしき,deyashiki,1
尼崎センタープール前,あまがさきせんたーぷーるまえ,amagasakisenta-pu-rumae,1
杭瀬,くいせ,kuise,1
千船,ちぶね,chibune,1
久寿川,くすがわ,kusugawa,1
鳴尾・武庫川女子大前,なるお・むこがわじょしだいまえ,naruo・mukogawajoshidaimae,1
西灘,にしなだ,nishinada,1
石屋川,いしやがわ,ishiyagawa,1
大石,おおいし,ooishi,1
新在家,しんざいけ,shinzaike,1
戸塚安行,とづかあんぎょう,todukaanngyou,1
東川口,ひがしかわぐち,higashikawaguchi,1
南鳩ヶ谷,みなみはとがや,minamihatogaya,1
鳩ヶ谷,はとがや,hatogaya,1
浦和美園,うらわみその,urawamisono,1
赤羽岩淵,あかばねいわぶち,akabaneiwabuchi,1
川口元郷,かわぐちもとごう,kawaguchimotogou,1
新井宿,あらいじゅく,araijuku,1
内宿,うちじゅく,uchijuku,1
原市,はらいち,haraichi,1
加茂宮,かものみや,kamonomiya,1
沼南,しょうなん,shounan,1
今羽,こんば,konba,1
吉野原,よしのはら,yoshinohara,1
丸山,まるやま,maruyama,1
伊奈中央,いなちゅうおう,inachuuou,1
鉄道博物館,てつどうはくぶつかん,tetsudouhakubutsukan,1
東宮原,ひがしみやはら,higashimiyahara,1
羽貫,はぬき,hanuki,1
志久,しく,shiku,1
西8丁目,にしはっちょうめ,nishihacchoume,1
西15丁目,にしじゅうごちょうめ,nishijuugochoume,1
西4丁目,にしよんちょうめ,nishiyonnchoume,1
中央区役所前,ちゅうおうくやくしょまえ,chuuoukuyakushomae,1
中央図書館前,ちゅうおうとしょかんまえ,chuuoutoshokanmae,1
西線11条,にしせんじゅういちじょう,nishisennjuuichijou,1
